DATE SYM Y X1 X2 e1 e2
4459 C -6.1852 -1.1003 1.1896 -12.531 8.5544
4460 C 3.4337 0.2007 0.058435 2.6163 5.3265
4461 C -6.3809 -1.1888 0.16838 -6.6314 -5.6792
4462 C -6.4378 0.031153 -0.43096 -12.005 6.5662
4463 C -5.085 0.79846 0.73716 -9.0081 3.7696
4464 C -0.59088 -1.5027 2.3626 -3.655 6.41
4465 C -5.332 1.0159 -2.0523 -4.6085 -6.8916
4466 C -4.045 -1.5145 1.4621 -0.035527 -13.425
4467 C 0.4263 -0.85976 0.7465 3.1912 -6.0026
4468 C -15.665 0.88558 -0.44492 -5.1754 -40.345
4469 C 3.3768 2.2417 0.77752 6.9059 -5.3339
4470 C -3.7071 0.4342 -1.2502 -2.9579 -5.3499
4471 C 1.0104 0.31838 0.85085 -2.9748 10.122
4472 C 5.9633 0.82848 -0.5419 7.4816 2.4226
4473 C 6.5984 -0.61571 1.44 6.2823 7.2535
4474 C -1.0227 1.2749 -0.16942 0.27571 -4.2456
4475 C 7.6785 0.74681 1.9844 10.641 0.3729
4476 C -0.68383 0.31855 0.26721 -0.03537 -2.3005
4477 C 1.3823 0.3044 -0.40172 4.0395 -4.79
4478 C -17.733 0.60376 -0.81576 -19.261 -14.279
4479 C 1.1251 0.17295 -0.32797 3.63 -4.6844
4480 C 0.67873 -0.49434 -0.63733 1.0268 0.061384
4481 C 6.5571 -0.035407 -0.22236 5.3264 9.5267
4482 C -0.65624 0.56276 0.91548 -1.2806 0.54816
4483 C -2.4675 0.15335 0.086667 -0.42928 -7.2839
4484 C -2.4188 0.28295 0.74021 -5.4994 4.578
4485 C 3.5139 -2.0758 0.35178 10.61 -12.726
4486 C 5.7002 1.2336 0.65125 11.359 -7.7714
4487 C 9.015 0.055356 0.66467 5.2743 17.698
4488 C 5.2216 -0.061392 -0.85179 8.9285 -3.2316
4489 C -12.611 0.36836 0.071358 -15.245 -6.6446
4490 C -2.9138 1.0646 0.28351 -6.2608 4.6464
4491 C -3.4172 0.20206 0.68521 -7.0074 4.7829
4492 C 22.337 -1.7134 0.25549 28.587 8.1852
4493 C 6.3695 -0.69387 0.14935 4.9916 9.7287
4494 C 11.584 0.96381 -0.064283 16.774 -0.57685
4495 C -3.3229 -1.7698 -0.73439 -1.5233 -7.1312
4496 C 3.2165 0.26121 0.36942 4.7098 -0.34632
4497 C 5.6369 -0.14956 -2.0319 10.548 -5.4114
4498 C 0.53277 -0.51729 1.1061 -2.9159 8.4858
4499 C -6.386 1.4094 -0.76007 -9.7649 1.3362
4500 C 3.572 -0.33136 2.5019 1.8215 7.3238
4501 C 1.9374 -0.81071 -0.37417 3.3827 -1.2207
4502 C -6.2415 1.3919 -0.1145 -2.9207 -14.256
4503 C 3.8096 -0.78617 0.009669 7.0079 -3.4914
4504 C -6.3097 -0.1235 0.50372 -3.6319 -12.674
4505 C 2.2572 -0.36814 -0.11526 6.4495 -7.4251
4506 C 1.8374 -0.78145 0.26224 4.5345 -4.3538
4507 C -17.311 1.5002 2.3678 -19.452 -13.105
4508 C -4.4411 0.26551 -0.58804 -4.9437 -3.2518
4509 C 2.8928 0.61233 2.3033 3.9227 0.026676
4510 C 1.7978 0.98454 2.4396 3.9113 -3.6908
4511 C -4.6679 -0.051303 0.15201 -3.1255 -8.3227
4512 C -1.0446 -2.3195 -0.42846 3.8911 -12.111
4513 C -20.439 0.63235 2.0476 -27.415 -4.7799
4514 C -0.56746 -1.3508 2.0174 3.8389 -10.965
4515 C -2.9616 1.2849 -0.67844 -3.215 -2.4962
4516 C -6.631 -1.2367 1.7114 -7.6541 -4.3786
4517 C -2.4855 0.45476 0.48088 2.0165 -13.167
4518 C 2.9499 -0.53782 -1.1108 3.983 0.83938
4519 C -9.5051 2.3962 0.51163 -4.022 -22.864
4520 C -0.46205 0.16499 -1.8617 0.69334 -2.8783
4521 C 7.8127 0.96704 -0.17858 8.8719 5.2749
4522 C -4.8591 0.83661 0.23819 -1.6944 -12.464
4523 C -0.80888 -1.1398 1.9788 -1.427 0.48643
4524 C 4.7697 -0.18477 -0.85184 5.5328 3.2024
4525 C 5.538 0.37051 -0.58365 6.2845 3.8783
4526 C -3.5598 -1.2821 1.0083 -2.8497 -5.2008
4527 C -13.62 0.15747 -1.2966 -21.507 4.8577
4528 C 3.8787 -0.3838 0.063516 6.0727 -1.1545
4529 C -11.397 -0.32925 -0.17744 -10.837 -12.715
4530 C -3.3128 -1.8292 0.21965 -6.6842 4.7951
4531 C -3.0625 -1.4306 0.81034 -5.3396 2.3287
4532 C -3.7483 -0.29207 -1.6053 -7.3737 4.9966
4533 C 1.4337 1.3609 -0.2417 -3.6387 13.094
4534 C -9.8485 -1.7523 0.022347 -13.649 -0.77401
4535 C 8.9173 -0.5581 -0.3377 14.263 -3.3307
4536 C -1.1776 -0.54512 0.48535 1.9593 -8.4967
4537 C -12.513 -0.65203 -0.49975 -11.443 -14.924
4538 C 1.3261 0.11343 -1.3825 2.9082 -2.1423
4539 C 9.5137 0.039162 0.25538 7.3736 14.538
4540 C 9.0066 -0.38881 -0.56426 5.6946 16.969
4541 C 5.1284 0.48275 -1.0001 0.50634 16.042
4542 C -5.3743 -0.82102 -0.31154 -7.277 -0.79026
4543 C 0.35748 1.2656 -2.1031 5.8283 -12.265
4544 C 11.089 -0.10019 -0.29485 12.981 6.834
4545 C 0.9502 1.2593 -0.42639 1.7578 -1.0654
4546 C 3.5549 1.7497 -0.4752 2.1388 6.6759
4547 C 3.0826 -1.4126 -0.11562 7.7525 -7.5329
4548 C -4.3913 0.40271 -1.1672 -6.2706 0.084487
4549 C -0.74339 0.86189 -0.37959 1.9226 -7.0508
4550 C -4.0391 1.5796 0.95351 -7.8081 4.298
4551 C -4.4473 1.1927 -0.32877 0.91744 -17.147
4552 C -2.0284 -1.5453 0.5512 4.1092 -16.201
4553 C 7.7293 -0.24032 1.9831 5.7374 12.151
4554 C 4.2423 -1.291 -0.085953 14.087 -18.463
4555 C 0.37479 -2.0061 0.76772 5.2107 -10.699
4556 C -0.89143 -0.54498 0.35132 -6.4842 12.183
4557 C -8.1937 -1.9953 -1.5018 -11.749 0.61733
4558 C 16.693 -1.1264 -0.54403 22.137 4.4083
4559 C 4.6194 0.011172 1.4327 -4.104 24.771
4560 C 4.9366 0.6284 -0.34631 1.315 13.381
4561 C 3.8509 0.26406 -1.8918 6.3478 -1.671
4562 C 15.38 -0.94572 1.667 19.452 5.8875
4563 C 4.6625 0.37607 1.4028 8.4481 -4.4288
4564 C -1.9873 -0.11211 -1.7418 2.7658 -12.785
4565 C -1.1339 2.0743 -0.45259 -1.9851 0.57177
4566 C -9.3873 1.1911 1.0015 -7.3157 -14.666
4567 C -3.4447 1.2615 1.5354 -0.30186 -11.274
4568 C -5.6144 -1.3987 -1.884 -2.765 -11.762
4569 C -12.664 -0.46482 -0.17203 -14.717 -7.8713
4570 C -3.1891 -0.36207 0.33302 -1.652 -6.7973
4571 C 2.0541 0.5416 -1.0992 5.4856 -5.8425
4572 C -2.8751 0.55514 -0.37377 -1.6339 -5.8256
4573 C 5.4776 -0.18175 1.5743 5.7833 4.5774
4574 C -33.193 -0.21241 -1.3401 -39.009 -19.64
4575 C 6.9647 -2.0446 0.94389 7.1209 6.8425
4576 C -1.4104 -0.089239 -0.18184 -1.5576 -1.0334
4577 C 15.675 1.4945 0.039739 23.461 -2.6182
4578 C 1.9979 0.3256 1.1883 -0.1696 6.8191
4579 C -8.1647 1.6659 -0.21753 -4.9691 -15.931
4580 C -5.8505 0.1971 0.8804 -8.5765 0.28125
4581 C 9.7891 0.19714 0.28996 13.202 1.8253
4582 C -0.19774 0.66397 -0.50225 1.4364 -4.0394
4583 C -8.755 -1.8794 -0.92063 -11.98 -0.83591
4584 C -6.262 -0.78431 1.1008 -8.4713 -1.2123
4585 C 0.59078 0.01553 -0.64803 -4.2781 12.062
4586 C -6.3389 0.18081 -0.33653 -6.8031 -5.2827
4587 C 5.8728 -0.60384 -0.016444 5.2286 7.5285
4588 C 4.1663 -0.40496 -0.32078 8.7384 -6.3458
4589 C 11.027 0.83436 0.67889 12.878 6.547
4590 C -33.236 0.51055 0.25933 -49.399 4.0701
4591 C -7.1 1.7677 -0.25408 -11.139 2.0117
4592 C 10.305 -0.37057 -0.992 14.387 1.095
4593 C -1.3776 -0.76401 0.26025 -2.7425 1.8799
4594 C -2.3384 -0.61707 2.4427 -0.55037 -6.8352
4595 C -3.1781 0.99017 0.73666 -1.8878 -6.5037
4596 C -8.4957 1.9809 -1.4439 -1.8002 -24.279
4597 C 2.7938 0.20015 1.7382 7.3479 -8.1329
4598 C -1.7425 -0.14035 1.0297 -0.45617 -4.9071
4599 C 6.3046 -0.0506 0.059839 1.2232 18.213
4600 C 3.1962 -1.0204 0.54791 0.50004 9.5931
4601 C 3.8861 -1.0416 1.357 7.3078 -4.118
4602 C -2.9555 -1.8988 0.49073 -6.571 5.6911
4603 C 8.5072 -0.66601 -0.7818 2.8841 21.941
4604 C -1.2472 -1.2367 0.19554 2.1388 -8.9842
4605 C 10.415 0.8192 -0.10569 10.263 10.737
4606 C -1.9848 1.3459 -0.28335 -4.838 4.4785
4607 C 1.0643 0.58758 -0.030292 4.0475 -5.9807
4608 C 24.952 -0.4211 0.45652 41.528 -13.523
4609 C 7.827 1.2704 1.3258 10.023 2.3344
4610 C 3.5595 0.81455 0.20625 8.0267 -7.0047
4611 C -9.182 -1.5859 0.040532 -11.683 -3.1646
4612 C -3.66 0.76435 -0.58344 -5.9654 1.6584
4613 C 1.5327 0.38399 1.9724 6.0598 -9.4115
4614 C 7.6567 0.61601 -1.7149 3.4024 17.831
4615 C 0.37657 -1.5495 -1.4543 1.6423 -2.0718
4616 C -2.2798 0.20018 -0.97463 -0.53746 -6.2348
4617 C 11.874 2.6335 -0.37656 25.442 -20.062
4618 C 2.5298 -0.58255 -1.4818 4.7592 -2.3059
4619 C 5.7496 0.21611 -1.6449 16.515 -19.082
4620 C 10.71 -0.84728 0.97184 13.673 3.8651
4621 C -1.8886 1.2765 -1.1609 -4.5481 4.2819
4622 C 6.0287 -0.29192 0.68174 7.7738 1.9421
4623 C -2.5676 -0.098064 1.6297 -8.6138 11.263
4624 C -2.4853 1.6472 1.7045 0.70157 -10.502
4625 C -6.0884 0.62715 -0.82082 -12.392 8.6005
4626 C 4.8861 0.83955 0.052639 2.3901 10.602
4627 C -7.354 -0.52024 -0.46712 -9.0664 -3.255
4628 C 13.591 0.31061 -0.39436 20.275 -1.8762
4629 C -2.8074 -0.19878 1.4941 -4.4285 0.73536
4630 C 1.1618 1.4921 0.4405 1.3814 0.33634
4631 C -6.3024 0.2762 1.5283 -2.4665 -15.607
4632 C 28.93 1.0288 -0.6971 41.117 0.68107
4633 C 1.1148 1.0738 -0.093756 0.59353 2.1768
4634 C 7.1682 0.86099 1.1197 3.0606 16.482
4635 C -0.9041 0.092129 -1.1924 0.6399 -4.3305
4636 C 3.4385 0.49329 0.099055 3.2966 3.6994
4637 C -2.3564 -0.080944 -0.23809 -2.4351 -2.139
4638 C 2.9428 0.34862 -0.92212 0.69607 8.3056
4639 C 2.1985 -0.93557 -0.35917 -1.3 10.597
4640 C -2.0546 0.97367 -2.0682 8.2319 -25.891
4641 C -2.7837 -0.23319 -0.07017 -2.3095 -3.8627
4642 C 2.052 -0.026543 -1.1847 3.2452 -0.51268
4643 C -5.285 1.0874 1.1327 -8.4063 1.5829
4644 C 4.3669 1.9469 -0.064838 4.3522 4.1232
4645 C 7.7882 -0.11418 1.3505 10.828 0.55415
4646 C 1.8112 -0.15369 0.91267 3.6574 -2.6083
4647 C -6.5413 1.006 0.2129 -12.664 7.4875
4648 C 2.7751 0.050168 -0.75915 4.7385 -1.6646
4649 C 17.517 -0.098809 0.58831 25.406 -0.82534
4650 C -4.8022 1.1446 -0.20704 -11.314 10.195
4651 C 3.0553 0.67541 0.33034 2.9986 3.0449
4652 C -9.4273 -0.8038 -0.47113 -8.0462 -12.516
4653 C -1.2344 0.6267 0.68533 0.10805 -4.5964
4654 C -2.1412 -0.43503 1.1999 -7.3979 9.9787
4655 C -12.376 -0.67408 0.67943 -13.844 -9.0544
4656 C 0.59662 -1.337 -0.1742 4.4257 -8.0803
4657 C 0.53179 0.55003 0.42135 -0.51039 2.8057
4658 C 10.14 -1.3628 1.0376 14.509 0.084334
4659 C -1.4444 0.36308 1.371 -1.9141 -0.65047
4660 C 2.2151 -1.1707 1.1195 3.3605 -0.43029
4661 C -0.34478 -0.23708 2.0821 -3.2454 6.1122
4662 C -16.033 1.0699 0.37858 -21.626 -3.3612
4663 C -6.5655 0.95668 -0.39235 -17.029 17.701
4664 C 9.4698 -0.34481 1.2005 11.682 4.2436
4665 C 0.40043 0.12533 -0.50216 -7.1208 18.016
4666 C -17.504 -2.0427 -0.61816 -22.615 -5.2809
4667 C 22.117 1.3885 1.4101 34.123 -6.1816
4668 C -17.736 0.58343 1.4423 -26.845 3.0317
4669 C -8.6279 -1.4452 -0.18012 -13.089 1.9795
4670 C 2.8341 0.79815 -0.27931 0.48502 8.2522
4671 C 3.5284 0.86019 -0.11648 7.7928 -6.5165
4672 C 3.2605 -1.2442 0.22115 3.6885 2.4599
4673 C -0.26465 -0.046416 0.87134 -3.9842 8.2742
4674 C -3.8509 -1.482 -1.8115 -1.8472 -8.008
4675 C 14.475 -1.1819 -0.063211 2.5748 42.57
4676 C -1.2867 1.1486 -0.2662 -6.6112 10.979
4677 C -1.5036 2.4672 -0.36465 -5.9689 8.5515
4678 C -1.4081 0.70839 -0.43044 6.1797 -19.171
4679 C 16.864 1.6225 -1.9609 24.143 0.078868
4680 C 1.6398 0.13157 -0.056874 1.9109 1.0086
4681 C -0.24233 0.091139 -0.98644 3.329 -8.4279
4682 C -3.3168 -1.8234 -1.4057 -2.9011 -3.7752
4683 C 0.56493 -0.49794 0.4725 -0.8538 3.8843
4684 C 7.3148 -1.3719 -1.9366 11.265 -1.2873
4685 C 11.788 0.039174 0.74635 11.403 12.654
4686 C 2.4899 -0.81622 -0.55629 3.1865 1.1148
4687 C 2.0851 -0.93996 0.86645 0.16091 6.6045
4688 C -6.9058 -0.26233 0.076296 -9.4652 -0.96036
4689 C 0.88724 -2.0684 -0.019681 3.579 -5.0373
4690 C -0.1032 0.75759 0.791 -0.45135 0.44955
4691 C 8.4462 -0.55464 -1.4225 10.607 3.8055
4692 C 13.892 -0.13162 0.47065 19.631 0.55999
4693 C 14.204 -0.46555 0.38855 15.156 12.114
4694 C -2.5194 0.0083464 -2.211 -6.5138 7.1479
4695 C 8.3594 0.030989 -1.0004 12.681 -1.4932
4696 C 4.1272 2.0211 -0.75519 0.30894 12.859
4697 C -9.6467 -0.016521 -0.31761 -9.7507 -9.4289
4698 C 4.1342 -0.19388 1.4977 3.8189 4.6866
4699 C 6.1023 0.66748 0.46408 9.616 -2.2345
4700 C 7.141 0.85891 2.0793 8.3293 3.9371
4701 C -8.2275 -0.70269 -1.2573 -4.1575 -17.465
4702 C -3.3058 0.13101 -0.46517 -4.2559 -1.0608
4703 C 2.6815 0.24518 1.0409 2.3738 3.2071
4704 C -2.2658 3.1526 2.1094 -4.1337 1.1944
4705 C 1.4376 -0.59527 -1.342 0.078528 4.9446
4706 C -0.53727 -1.1442 0.17301 -0.22112 -1.1172
4707 C 9.2729 0.12842 0.43949 11.341 4.4292
4708 C 7.3242 0.23737 0.37049 11.063 -1.441
4709 C -12.489 -0.43102 0.5542 -17.407 -1.1374
4710 C 1.7293 0.44135 -0.059255 -1.9094 10.17
4711 C 4.2187 0.89895 -1.4258 7.5236 -3.3693
4712 C -9.1325 -1.4193 0.14037 -10.866 -4.9509
4713 C -1.623 -0.1276 -1.1997 -3.8715 3.8318
4714 C -18.829 0.85511 1.1365 -21.132 -13.945
4715 C 2.7843 1.2268 0.43275 1.9736 4.4219
4716 C -3.5619 1.3357 0.24913 -5.397 0.42527
4717 C -3.0119 -1.332 -0.28686 -3.4158 -1.8243
4718 C 4.4225 2.2084 1.3587 8.4013 -5.4203
4719 C 1.3508 -0.062176 0.16556 0.35615 3.6656
4720 C 6.948 -1.2909 -0.63448 10.439 -0.81691
4721 C 4.0852 0.13667 -0.21039 9.5482 -8.6154
4722 C 4.9762 1.0329 2.6437 0.35645 15.183
4723 C 0.45112 0.55318 0.54297 -1.0865 3.8595
4724 C 0.99094 0.75633 -0.70771 -4.8698 14.666
4725 C -7.646 -0.84342 -0.46205 -7.1716 -8.5986
4726 C 1.1256 1.2379 -1.0007 5.4923 -9.0936
4727 C -4.2684 1.0269 0.20139 -9.3857 7.4311
4728 C -5.6896 0.21661 1.8499 -5.4244 -6.7015
4729 C -3.5206 -0.048255 0.84553 -0.27125 -11.265
4730 C 3.5473 0.66425 0.083255 2.8475 5.0849
4731 C 0.95142 0.95316 0.80268 0.34696 2.0764
4732 C -16.714 -1.5658 0.25865 -21.178 -6.2196
4733 C -9.2979 -0.49121 -1.2114 -10.296 -6.7615
4734 C -4.2451 0.85023 1.5558 -6.0046 -0.57727
4735 C -10.558 -0.55214 1.1623 -10.666 -10.497
4736 C 3.4506 -0.023609 0.22781 10.372 -12.704
4737 C 2.3982 -2.0344 -0.18189 1.6689 4.4905
4738 C 21.088 -0.4871 1.3695 32.225 -4.8685
4739 C -9.6583 2.1728 0.7157 -4.3811 -22.535
4740 C -7.478 -0.34242 0.37384 -9.0046 -3.9837
4741 C 0.87266 1.1106 0.6913 -3.4504 10.666
4742 C 0.40513 0.44473 0.85281 0.46871 0.043351
4743 C -11.171 -1.2862 -0.80149 -20.389 10.595
4744 C 1.1993 -0.12841 1.2312 -0.26274 4.4366
4745 C -24.377 -0.22752 1.3614 7.3692 -98.846
4746 C 3.6108 -0.4486 0.001384 -0.97446 14.415
4747 C -8.8277 -0.6363 -1.7849 -8.592 -9.047
4748 C -1.686 0.52415 -0.61062 -3.5556 2.6769
4749 C 3.2734 -1.0434 -1.0441 2.1765 6.2093
4750 C 9.7023 -1.2778 0.72573 16.483 -5.9459
4751 C -2.8173 -0.22203 0.53555 -2.6122 -3.3717
4752 C -0.75697 -0.79722 0.78944 -2.8382 4.0943
4753 C 7.1618 -0.8066 1.8093 11.079 -2.0866
4754 C 7.2411 0.83141 1.0598 8.4738 4.1094
4755 C 3.6763 0.94484 0.36617 5.268 -0.22593
4756 C -5.3234 -0.090543 -0.61288 -8.8635 3.0099
4757 C -4.1369 0.57456 -2.9064 -0.56896 -12.107
4758 C 4.6557 -0.030408 -0.87662 2.969 8.7818
4759 C 4.6483 1.0182 -3.0395 9.8253 -7.0549
4760 C -8.0593 -0.48765 -0.039418 -7.7136 -8.8453
4761 C -15.287 -0.91332 1.5025 -22.007 0.16608
4762 C 10.721 -1.1627 0.53869 17.872 -5.7708
4763 C 4.7925 -0.14027 1.3317 4.0419 6.3851
4764 C 4.5697 1.6161 0.099961 4.8044 3.7736
4765 C 7.5473 1.2467 0.91352 8.4774 5.0792
4766 C -4.1064 -0.79273 1.357 -1.5237 -10.261
4767 C -3.5773 0.1718 -0.73011 -14.541 22.068
4768 C 8.2038 -0.51724 0.72473 11.184 1.2838
4769 C -1.6758 -1.3364 0.61409 -2.4998 0.35361
4770 C -13.521 -0.41662 -0.58968 -14.448 -11.306
4771 C -2.3388 1.645 -0.036118 -1.5882 -4.3788
4772 C -3.1007 -2.5875 -1.0074 -0.37017 -8.8974
4773 C 3.2959 1.4382 -0.78945 8.7358 -9.478
4774 C -20.577 -0.16874 0.94278 -28.073 -3.3854
4775 C -4.4725 0.71796 0.18052 -4.7499 -4.0126
4776 C 5.5748 1.5649 1.0121 7.9604 -0.37541
4777 C -3.603 1.011 -0.99888 -13.422 19.277
4778 C 3.1963 -0.69879 -0.87887 0.97277 8.675
4779 C 3.3331 -0.1081 1.7595 -4.072 20.364
4780 C 12.531 0.58793 -0.17328 21.161 -7.571
4781 C -0.61534 -1.3288 -2.0056 1.6676 -5.3901
4782 C 4.3733 0.62273 -1.4267 3.9251 5.5903
4783 C 3.5777 -1.3049 0.30159 8.5896 -7.9193
4784 C -0.14511 -0.86967 0.090799 -5.3406 12.107
4785 C -13.667 0.11841 1.3974 -19.588 -0.21822
4786 C 16.916 0.94786 0.076886 20.731 7.9859
4787 C -1.3731 -1.5978 -0.19843 -0.33004 -3.5184
4788 C -3.7448 -0.55901 -1.0475 -3.8225 -3.3263
4789 C -2.0917 -1.4666 0.24562 -0.2646 -6.1685
4790 C 2.968 -0.48008 0.083018 1.2755 7.0083
4791 C 8.9915 -0.6545 -1.2638 15.142 -4.963
4792 C -2.6605 -0.10563 2.3116 -1.5502 -5.6422
4793 C 2.4438 -1.2051 -0.21829 2.9397 1.5452
4794 C -1.3288 0.84044 -1.024 -0.67919 -2.8251
4795 C 0.51699 -0.12881 -1.33 -3.485 10.103
4796 C -2.13 0.77276 0.65548 -5.5384 5.5664
4797 C 5.4585 -0.61358 -1.2454 8.1947 -0.56957
4798 C 4.0453 -0.37656 -2.7365 6.3294 -0.73048
4799 C -0.26668 0.60961 -0.13528 1.0867 -3.506
4800 C 6.6169 -0.80642 0.64751 9.8909 -0.94064
4801 C -2.8548 0.026019 -0.13862 -6.1001 4.7125
4802 C 1.9548 0.6619 -0.074393 3.4369 -1.5854
4803 C 1.345 -0.51301 0.88751 4.0173 -4.9417
4804 C 8.5229 0.64652 -1.8545 12.547 -0.593
4805 C 21.013 -0.49448 -1.4885 33.116 -6.7211
4806 C 0.06624 0.060941 -0.81061 -1.844 4.6494
4807 C 10.255 -1.2047 0.82949 7.1618 17.621
4808 C -40.628 -0.063083 -0.30567 -56.859 -3.0354
4809 C -1.0341 -0.6021 -1.0878 -1.8272 1.0903
4810 C -0.64849 1.4446 1.7424 0.96041 -4.9405
4811 C -15.208 -0.37774 1.3114 -20.408 -3.3557
4812 C -3.6966 -1.0085 0.75166 -1.9446 -7.7726
4813 C 9.4519 1.4923 -0.43002 17.071 -8.4235
4814 C -24.851 0.6006 -1.45 -35.34 -0.444
4815 C 2.3326 -0.056962 1.2811 2.9623 0.67826
4816 C -10.451 -0.03982 -0.2152 -14.926 -0.056376
4817 C -3.3368 -0.40512 0.30328 -6.9904 5.1774
4818 C 5.4576 1.2495 -1.0212 7.1641 1.4833
4819 C 1.0125 -0.91505 -0.14877 10.324 -20.527
4820 C -2.9041 0.59488 0.17985 -5.8063 3.7142
4821 C -0.5564 0.098405 0.29973 -3.4864 6.2091
4822 C 6.268 0.53514 -0.27129 9.4246 -1.0891
4823 C -1.789 0.79687 0.3293 -2.5484 -0.22021
4824 C 10.7 0.94632 -0.059108 16.812 -3.6192
4825 C 5.2292 -0.79283 0.15904 1.9919 12.933
4826 C 0.36815 -0.55969 -2.2868 2.9576 -5.1952
4827 C -6.1121 -1.6825 1.0732 -7.6592 -2.4513
4828 C -15.897 1.7909 0.53118 -18.573 -10.176
4829 C 1.2859 -0.93178 -1.1492 -0.30853 5.3646
4830 C 7.0398 -1.4318 -0.71564 0.34325 23.083
4831 C 1.5728 -1.1537 1.4411 -0.68783 6.8126
4832 C -6.2387 0.013742 -0.61107 -10.105 2.8301
4833 C 4.301 1.5461 -0.61966 6.2369 -0.335
4834 C 1.0914 -0.87173 -0.098117 -1.3459 6.9496
4835 C 2.4714 -0.8543 0.46398 -1.6125 12.087
4836 C -13.802 2.1856 -0.89217 -20.814 2.2275
4837 C 3.2783 -0.28245 -1.5057 4.3238 1.1648
4838 C -1.5773 0.60795 -0.19408 -5.7545 8.087
4839 C 1.7889 -0.65906 0.31223 4.3455 -4.1036
4840 C -10.346 -1.6453 0.37832 -7.9203 -15.88
4841 C -0.89744 -1.5431 1.0237 2.3667 -8.4344
4842 C -1.2306 0.22918 0.92695 3.8441 -13.275
4843 C 8.8797 0.5582 2.0217 4.5551 18.614
4844 C 10.844 -0.5737 -1.6819 10.393 12.362
4845 C -3.701 -2.3913 -0.63705 -2.9757 -4.9182
4846 C 0.94447 -0.092561 -0.83885 1.2414 0.41526
4847 C 10.596 1.8506 1.6343 11.615 7.7254
4848 C 2.048 -0.48317 -0.017483 6.3225 -7.8252
4849 C 1.6402 1.3367 0.53439 1.6982 1.206
4850 C -3.7304 1.3057 1.0311 -3.7035 -4.2147
4851 C 5.0738 0.40222 0.04338 0.52335 15.66
4852 C -3.7574 0.33894 0.92482 -5.1831 -0.67322
4853 C 9.9804 0.1904 -0.5123 7.6916 15.458
4854 C 8.6293 0.47578 0.29546 8.9703 7.7769
4855 C -5.8159 0.71448 0.57901 -11.358 6.85
4856 C -1.4123 1.1681 2.2672 -9.0346 15.787
4857 C 0.33318 -0.19018 1.704 0.394 -0.058883
4858 C -3.6293 -0.63451 1.497 -0.91575 -10.135
4859 C -0.31433 2.6418 0.95159 5.1802 -13.738
4860 C 1.0163 -0.8414 1.6801 6.8758 -12.787
4861 C 9.1944 -0.36605 -0.27263 12.04 2.7386
4862 C 4.5626 -0.14008 0.99524 -2.7254 21.463
4863 C -4.492 0.37265 0.54463 -13.577 16.514
4864 C -0.42263 0.54726 1.5574 3.0586 -8.9006
4865 C 2.0021 0.011058 0.12879 4.7364 -4.3847
4866 C 4.1923 -0.95092 0.25538 9.3564 -7.706
4867 C -16.538 0.61909 -0.29248 -18.949 -11.104
4868 C -3.0468 -0.54915 -0.057474 -2.2841 -4.7506
4869 C -13.275 0.43703 1.4898 -13.184 -13.92
4870 C 0.15891 0.45419 -1.625 -4.7998 11.926
4871 C 6.2157 0.83136 -1.6548 12.279 -7.743
4872 C 4.2809 0.43947 -0.2205 2.5325 8.3597
4873 C 6.7226 -0.52279 0.65488 -6.8362 38.394
4874 C -5.3252 0.61321 0.19604 -4.2819 -7.9391
4875 C 5.0609 0.1611 0.87601 2.8736 10.034
4876 C 0.8344 -0.58004 -1.9643 3.2263 -4.3146
4877 C -6.9536 1.1752 0.98467 -1.2203 -20.75
4878 C -5.2714 0.067154 0.098221 -9.7798 5.1764
4879 C -1.4355 -1.3589 1.0536 5.5334 -17.657
4880 C -2.7884 1.1201 0.42516 -5.0715 2.2572
4881 C -4.8244 -0.95075 -0.95287 -6.9728 0.46603
4882 C 6.3418 -0.97907 -1.1727 10.269 -2.4101
4883 C -2.1826 -0.72589 -2.0468 -8.3413 12.633
4884 C 4.999 0.31761 -1.0433 -1.0736 19.331
4885 C 8.9613 0.6921 -0.74678 10.122 6.3368
4886 C -3.4727 -1.1289 -0.79704 -2.8873 -4.5458
4887 C 10.112 -0.13277 0.65468 7.6642 15.82
4888 C 0.37716 -0.54275 1.2132 5.0449 -10.623
4889 C -3.5354 -0.68248 -0.96992 -5.1443 0.46496
4890 C -16.546 0.14438 0.47879 -24.901 2.7065
4891 C 3.6297 0.42454 -0.46906 3.8079 3.2519
4892 C -5.7999 0.661 -0.69256 -5.8611 -5.7005
4893 C 6.4058 -0.57892 2.4302 10.742 -3.9677
4894 C -6.1715 1.2445 1.7345 -4.0191 -11.743
4895 C 1.265 -0.35585 -0.64609 -1.3848 7.6258
4896 C 20.397 -0.75928 2.118 17.126 27.972
4897 C 11.482 -0.46889 1.2624 16.485 -0.22752
4898 C 2.2647 -1.523 0.62426 3.8611 -1.2911
4899 C 8.7952 0.25751 -1.9296 12.307 0.95279
4900 C -0.62123 -0.7271 -0.87828 -0.80843 0.078615
4901 C 9.2855 2.2705 1.99 14.081 -2.5373
4902 C -4.0911 1.1908 0.38881 4.1344 -23.582
4903 C -1.515 -0.58158 0.96837 -5.3103 7.2634
4904 C 2.5781 -2.0726 0.812 1.6068 5.0768
4905 C -4.7387 1.1983 -1.3019 -8.9901 5.1587
4906 C 11.838 -1.401 -0.53889 10.147 16.206
4907 C -0.75313 1.1573 -0.84214 1.0764 -5.0809
4908 C -1.9557 -0.7415 0.2239 -3.4995 1.7167
